"species","ch"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000R0000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000I000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PSI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"CRA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"OLI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"CRA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"MYI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000U000000000000000U000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"CRA","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"OLI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000000"
"PSI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"CRA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000U0000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"CRA","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000U0000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000U0000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000U0000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I00000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"MYI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000U0000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000U0000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"CRA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000U0000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"CRA","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000U0000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R0000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000I000000000000000000000000000000"
"OLI","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"MYI","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R00000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U00000000000000000000000000000"
